Canonical_SMILES	Source
o1c2c([C]=C([C]=[C]2)[C][C]C(N)([C]O)[C]O)c(=O)c2=[C][C]=C([C]=c12)OC1=[C][C]=C(F)[C]=[C]1	PDBQT/dock_2366.pdbqt
O1C([C]=[C]C2=C1[C]=c1oc3c(c(=O)c1=C2O)C(=C(C(=[C]3)O)O)[C][C]=C([C])[C])([C])[C]	PDBQT/dock_2367.pdbqt
o1c2=[C][C]=C([C]=c2c(=O)c2c1[C]=[C]C(=[C]2)O[C][C][C][C][C][C]N)O[C][C][C][C][C][C]N	PDBQT/dock_2368.pdbqt
o1c2=[C]C(=[C][C]=c2c(=O)c2=[C]C(=[C][C]=c12)OC1=[C][C]=[C]C(=[C]1)C(F)(F)F)[C][C]C(N)([C]O)[C]O	PDBQT/dock_2369.pdbqt
o1c2c(c(=O)c3=[C]C(=[C][C]=c13)O[C]([C])[C]N)[C]=C([C]=[C]2)O[C]([C])[C]N	PDBQT/dock_2370.pdbqt
o1c2=[C]C(=[C]C(=c2c(=O)c2=[C][C]=[C][C]=c12)O)O[C][C](O)[C]N[C][C][C][C]N	PDBQT/dock_2371.pdbqt
o1c2=C(C(=[C]C(=c2c(=O)c2=C([C]=C([C]=c12)O)O)O)O)[C](C1=[C]C(=C([C]=C1O[C])O[C])O[C])C1=[C][C]=[C][C]=[C]1	PDBQT/dock_2372.pdbqt
o1c2c(C(=C(C(=[C]2)O)O[C])[C]/[C]=C(\[C])/[C][C][C]=C([C])[C])c(=O)c2c1[C]=C1O[C]=[C]C1=C2O	PDBQT/dock_2373.pdbqt
ClC1=[C]c2c(oc3c(c2=O)[C]=[C]C(=[C]3)O)[C]=[C]1	PDBQT/dock_2374.pdbqt
o1c2=[C][C]=C(C(=c2c(=O)c2=[C]C(=[C][C]=c12)O)O)O	PDBQT/dock_2375.pdbqt
O1[C]2OC3=[C]C(=c4c(=C3[C]2[C]([C]1N1c2nc([nH]c(=O)c2N=[C]1)N)O)oc1=[C][C]=[C]C(=c1c4=O)O)O[C]	PDBQT/dock_2376.pdbqt
O1[C]2OC3=[C]c4oc5=[C][C]=[C]C(=c5c(=O)c4C(=C3[C@@]2([C][C]1)O[C])O)O	PDBQT/dock_2377.pdbqt
o1c2=[C]C(=[C][C]=c2c(=O)c2=[C]C(=[C][C]=c12)OC1=[C][C]=C(C(=[C]1)Cl)F)[C][C]C(N)([C]O)[C]O	PDBQT/dock_2378.pdbqt
o1c2=[C][C]=C([C]=c2c(=O)c2c1[C]=C([C]=[C]2)C1=[C]C(=[C][C]=[C]1)OC(F)(F)F)[C][C]C(N)([C]O)[C]O	PDBQT/dock_2379.pdbqt
o1c2=[C][C]=C([C]=c2c(=O)c2c1[C]=C([C]=[C]2)C1=[C]C(=[C][C]=[C]1)OC(F)(F)F)[C][C]C(N)([C]O)[C]O	PDBQT/dock_2380.pdbqt
o1c2=C3C(=[C][C]=c2c(=O)c2c1[C]=[C][C]=C2C(F)(F)F)[C]=C1O[C]OC1=[C]3	PDBQT/dock_2381.pdbqt
o1c2C3=C([C]=C4O[C]OC4=[C]3)[C]=[C]c2c(=O)c2=[C][C]=C([C]=c12)C(F)(F)F	PDBQT/dock_2382.pdbqt
o1c2=C3C(=[C][C]=c2c(=O)c2c1[C]=[C]C(=[C]2)C(F)(F)F)[C]=C1O[C]OC1=[C]3	PDBQT/dock_2383.pdbqt
o1c2C(=[C]C3=[C][C]=[C][C]=C3c2c(=O)c2=[C][C]=C([C]=c12)C(F)(F)F)C1=[C]C2=c3c(=[C][C]=C2[C]=[C]1)oc1c(c3=O)[C]=[C][C]=C1C(F)(F)F	PDBQT/dock_2384.pdbqt
FC1=C(F)[C]=c2oc3C(=[C]C4=[C][C]=[C][C]=C4c3c(=O)c2=[C]1)C1=[C]C2=c3c(=[C][C]=C2[C]=[C]1)oc1c(c3=O)[C]=[C]C(=C1F)F	PDBQT/dock_2385.pdbqt
FC1=c2c(=O)c3C4=[C][C]=[C][C]=C4[C]=[C]c3oc2=[C][C]=C1[C]	PDBQT/dock_2386.pdbqt
o1c2c(C3=C([C]=[C]2)[C]=[C]C(=[C]3)C(F)(F)F)c(=O)c2c1[C]=[C]C(=[C]2)O[C]	PDBQT/dock_2387.pdbqt
o1c2c(C3=C([C]=[C]2)[C]=[C]C(=[C]3)C(F)(F)F)c(=O)c2c1[C]=C([C]=[C]2)O[C]	PDBQT/dock_2388.pdbqt
o1c2c(C3=C([C]=[C]2)[C]=[C]C(=[C]3)C(F)(F)F)c(=O)c2c1C(=[C][C]=[C]2)O[C]	PDBQT/dock_2389.pdbqt
o1c2c(C3=C([C]=[C]2)[C]=[C]C(=[C]3)C(F)(F)F)c(=O)c2c1[C]=[C][C]=C2O[C]	PDBQT/dock_2390.pdbqt
o1c2c(C3=C([C]=[C]2)[C]=[C]C(=[C]3)C(F)(F)F)c(=O)c2c1[C]=[C][C]=C2O[C]	PDBQT/dock_2391.pdbqt
FC1=c2c(=O)c3c(oc2=[C][C]=C1F)C(=[C]C1=[C][C]=[C][C]=C31)C1=[C]C2=c3c(=[C][C]=C2[C]=[C]1)oc1c(c3=O)[C]=C(F)C(=[C]1)F	PDBQT/dock_2392.pdbqt
o1c2=[C][C]=C3C(=c2c(=O)c2=[C]C(=[C][C]=c12)C(F)(F)F)[C]=C([C]=[C]3)O[C]	PDBQT/dock_2393.pdbqt
o1c2c(C3=C([C]=[C]2)[C]=[C]C(=[C]3)O[C])c(=O)c2c1[C]=C([C]=[C]2)C(F)(F)F	PDBQT/dock_2394.pdbqt
o1c2c(C3=C([C]=[C]2)[C]=[C]C(=[C]3)O[C])c(=O)c2c1C(=[C][C]=[C]2)C(F)(F)F	PDBQT/dock_2395.pdbqt
o1c2=[C][C]=C3C(=c2c(=O)c2=C([C]=[C][C]=c12)C(F)(F)F)[C]=C([C]=[C]3)O[C]	PDBQT/dock_2396.pdbqt
o1c2=[C][C]=C3C(=c2c(=O)c2=[C]C(=[C][C]=c12)C(F)(F)F)[C]=C([C]=[C]3)C(F)(F)F	PDBQT/dock_2397.pdbqt
o1c2c(C3=C([C]=[C]2)[C]=[C]C(=[C]3)C(F)(F)F)c(=O)c2c1C(=[C][C]=[C]2)C(F)(F)F	PDBQT/dock_2398.pdbqt
o1c2c(C3=C([C]=[C]2)[C]=[C]C(=[C]3)C(F)(F)F)c(=O)c2c1[C]=C([C]=[C]2)C(F)(F)F	PDBQT/dock_2399.pdbqt
o1c2c(C3=[C]C(=[C][C]=C3[C]=[C]2)C(F)(F)F)c(=O)c2c1[C]=[C][C]=C2C(F)(F)F	PDBQT/dock_2400.pdbqt
o1c2=[C][C]=C3C(=c2c(=O)c2=[C][C]=[C]C(=c12)C(F)(F)F)[C]=C1O[C]OC1=[C]3	PDBQT/dock_2401.pdbqt
o1c2=[C][C]=C3C(=c2c(=O)c2=[C][C]=C([C]=c12)C(F)(F)F)[C]=C1O[C]OC1=[C]3	PDBQT/dock_2402.pdbqt
o1c2c(C3=C([C]=C4O[C]OC4=[C]3)[C]=[C]2)c(=O)c2c1[C]=[C]C(=[C]2)C(F)(F)F	PDBQT/dock_2403.pdbqt
FC1=[C]c2oc3c(C4=[C]C(=[C][C]=C4[C]=[C]3)O[C])c(=O)c2[C]=[C]1	PDBQT/dock_2404.pdbqt
FC1=[C][C]=[C]c2oc3c(C4=[C]C(=[C][C]=C4[C]=[C]3)O[C])c(=O)c12	PDBQT/dock_2405.pdbqt
FC1=[C]c2c(=O)c3C4=C([C]=[C]c3oc2[C]=[C]1)[C]=[C]C(=[C]4)O[C]	PDBQT/dock_2406.pdbqt
FC1=[C][C]=[C]c2c(=O)c3C4=[C]C(=[C][C]=C4[C]=[C]c3oc12)O[C]	PDBQT/dock_2407.pdbqt
o1c2C(=[C]C3=C(c2c(=O)c2c1[C]=[C][C]=[C]2)C(=[C][C]=[C]3)C(F)(F)F)C1=[C]C2=c3c(=[C][C]=C2C(=[C]1)C(F)(F)F)oc1=[C][C]=[C][C]=c1c3=O	PDBQT/dock_2408.pdbqt
o1c2=[C][C]=C3C(=c2c(=O)c2=[C][C]=[C][C]=c12)[C]=[C][C]=C3C(F)(F)F	PDBQT/dock_2409.pdbqt
o1c2c(C3=[C][C]=C([C]=C3[C]=[C]2)C(F)(F)F)c(=O)c2c1[C]=[C][C]=[C]2	PDBQT/dock_2410.pdbqt
o1c2=[C][C]=C3C(=c2c(=O)c2=[C]C(=[C][C]=c12)C(F)(F)F)[C]=[C]C(=[C]3)C(F)(F)F	PDBQT/dock_2411.pdbqt
o1c2c(C3=[C][C]=C([C]=C3[C]=[C]2)C(F)(F)F)c(=O)c2c1C(=[C][C]=[C]2)C(F)(F)F	PDBQT/dock_2412.pdbqt
o1c2=[C][C]=C3C(=c2c(=O)c2=C([C]=[C][C]=c12)C(F)(F)F)[C]=[C]C(=[C]3)C(F)(F)F	PDBQT/dock_2413.pdbqt
o1c2c(C3=[C][C]=C([C]=C3[C]=[C]2)C(F)(F)F)c(=O)c2c1[C]=C([C]=[C]2)C(F)(F)F	PDBQT/dock_2414.pdbqt
o1c2=C([C]=C3C(=c2c(=O)c2c1[C]=[C][C]=C2C(F)(F)F)[C]=[C][C]=[C]3)C1=[C][C]=C2C(=[C]1)c1c(oc3=[C][C]=C([C]=c3c1=O)C(F)(F)F)[C]=[C]2	PDBQT/dock_2415.pdbqt
FC1=[C][C]=[C]c2oc3=C4C(=[C][C]=c3c(=O)c12)[C]=C1O[C]OC1=[C]4	PDBQT/dock_2416.pdbqt
FC1=[C]c2oc3=C4C(=[C][C]=c3c(=O)c2[C]=[C]1)[C]=C1O[C]OC1=[C]4	PDBQT/dock_2417.pdbqt
FC1=[C]c2c(=O)c3=[C][C]=C4C(=c3oc2[C]=[C]1)[C]=C1O[C]OC1=[C]4	PDBQT/dock_2418.pdbqt
o1c2C3=C([C]=[C]c2c(=O)c2c1C(=[C][C]=[C]2)C(F)(F)F)[C]=C1O[C]OC1=[C]3	PDBQT/dock_2419.pdbqt
FC1=[C][C]=[C]c2c(=O)c3=[C][C]=C4C(=c3oc12)[C]=C1O[C]OC1=[C]4	PDBQT/dock_2420.pdbqt
o1c2=[C][C]=C3C(=c2c(=O)c2=C([C]=[C][C]=c12)C(F)(F)F)[C]=C([C]=[C]3)[C]	PDBQT/dock_2421.pdbqt
o1c2c(C3=C([C]=C4O[C]OC4=[C]3)[C]=[C]2)c(=O)c2=C([C]=[C][C]=c12)C(F)(F)F	PDBQT/dock_2422.pdbqt
o1c2c(C3=C([C]=[C][C]=C3[C]=[C]2)C(F)(F)F)c(=O)c2c1[C]=C([C]=[C]2)C(F)(F)F	PDBQT/dock_2423.pdbqt
FC1=[C][C]=[C]C2=C1c1c(oc3=[C][C]=C([C]=c3c1=O)O[C])[C]=[C]2	PDBQT/dock_2424.pdbqt
FC1=[C]C2=c3c(=[C][C]=C2[C]=[C]1)oc1=[C][C]=C(F)[C]=c1c3=O	PDBQT/dock_2425.pdbqt
FC1=[C][C]=[C]C2=C1c1c(oc3=[C][C]=[C]C(=c3c1=O)F)[C]=[C]2	PDBQT/dock_2426.pdbqt
FC1=[C]c2c(=O)c3C4=C([C]=C5O[C]OC5=[C]4)[C]=[C]c3oc2[C]=[C]1	PDBQT/dock_2427.pdbqt
FC1=c2c(=O)c3=C4C(=[C][C]=c3oc2=[C][C]=[C]1)[C]=[C]C(=[C]4)[C]	PDBQT/dock_2428.pdbqt
FC1=[C]C2=C([C]=[C]c3oc4c(c(=O)c23)[C]=[C][C]=C4O[C])[C]=[C]1	PDBQT/dock_2429.pdbqt
FC1=C2c3c(oc4c(c3=O)[C]=[C][C]=C4O[C])[C]=[C]C2=[C][C]=[C]1	PDBQT/dock_2430.pdbqt
o1c2c(C3=C([C]=[C]2)[C]=C([C]=[C]3)[C])c(=O)c2c1C(=[C][C]=[C]2)C(F)(F)F	PDBQT/dock_2431.pdbqt
FC1=[C][C]=c2oc3=[C][C]=C4C(=c3c(=O)c2=[C]1)[C]=C([C]=[C]4)[C]	PDBQT/dock_2432.pdbqt
o1c2=[C][C]=C3C(=c2c(=O)c2=[C]C(=[C][C]=c12)C(F)(F)F)C(=[C][C]=[C]3)C(F)(F)F	PDBQT/dock_2433.pdbqt
FC1=[C]C2=[C][C]=c3oc4=[C]C(=[C][C]=c4c(=O)c3=C2[C]=[C]1)F	PDBQT/dock_2434.pdbqt
FC1=[C]c2oc3c(C4=C([C]=C5O[C]OC5=[C]4)[C]=[C]3)c(=O)c2[C]=[C]1	PDBQT/dock_2435.pdbqt
FC1=[C][C]=[C]c2c(=O)c3C4=C([C]=[C]c3oc12)[C]=[C]C(=[C]4)[C]	PDBQT/dock_2436.pdbqt
o1c2c(C3=C([C]=[C][C]=C3[C]=[C]2)O[C])c(=O)c2c1C(=[C][C]=[C]2)C(F)(F)F	PDBQT/dock_2437.pdbqt
FC1=[C]c2oc3c(C4=C([C]=[C]3)[C]=[C]C(=[C]4)[C])c(=O)c2[C]=[C]1	PDBQT/dock_2438.pdbqt
o1c2=[C][C]=C3C(=c2c(=O)c2=[C][C]=C([C]=c12)C(F)(F)F)C(=[C][C]=[C]3)O[C]	PDBQT/dock_2439.pdbqt
o1c2c(C3=C([C]=[C][C]=C3[C]=[C]2)O[C])c(=O)c2c1[C]=[C]C(=[C]2)C(F)(F)F	PDBQT/dock_2440.pdbqt
o1c2c(C3=C([C]=[C]2)[C]=C([C]=[C]3)[C])c(=O)c2c1[C]=C([C]=[C]2)C(F)(F)F	PDBQT/dock_2441.pdbqt
FC1=c2c(=O)c3=C4C(=[C][C]=c3oc2=[C][C]=[C]1)[C]=[C]C(=[C]4)F	PDBQT/dock_2442.pdbqt
FC1=[C][C]=[C]C2=C1c1c(oc3=[C]C(=[C][C]=c3c1=O)F)[C]=[C]2	PDBQT/dock_2443.pdbqt
FC1=[C][C]=[C]C2=C1c1c(oc3=[C][C]=C(F)[C]=c3c1=O)[C]=[C]2	PDBQT/dock_2444.pdbqt
o1c2c(C3=C([C]=[C][C]=C3[C]=[C]2)C(F)(F)F)c(=O)c2c1[C]=[C][C]=[C]2	PDBQT/dock_2445.pdbqt
FC1=[C][C]=[C]c2c(=O)c3C4=C([C]=C5O[C]OC5=[C]4)[C]=[C]c3oc12	PDBQT/dock_2446.pdbqt
FC1=[C][C]=[C]C2=[C][C]=c3oc4=[C][C]=[C]C(=c4c(=O)c3=C12)O[C]	PDBQT/dock_2447.pdbqt
FC1=[C]c2c(=O)c3C4=C([C]=[C][C]=C4[C]=[C]c3oc2[C]=[C]1)O[C]	PDBQT/dock_2448.pdbqt
FC1=[C][C]=[C]c2oc3c(C4=C([C]=C5O[C]OC5=[C]4)[C]=[C]3)c(=O)c12	PDBQT/dock_2449.pdbqt
FC1=[C]C2=c3c(=[C][C]=C2[C]=[C]1)oc1=[C][C]=C([C]=c1c3=O)O[C]	PDBQT/dock_2450.pdbqt
o1c2=[C][C]=C3C(=c2c(=O)c2=[C]C(=[C][C]=c12)O[C])C(=[C][C]=[C]3)C(F)(F)F	PDBQT/dock_2451.pdbqt
FC1=[C]C2=C([C]=[C]c3oc4c(c(=O)c23)[C]=[C]C(=[C]4)O[C])[C]=[C]1	PDBQT/dock_2452.pdbqt
o1c2=[C][C]=C3C(=c2c(=O)c2=C([C]=[C][C]=c12)O[C])C(=[C][C]=[C]3)C(F)(F)F	PDBQT/dock_2453.pdbqt
FC1=[C]C2=c3c(=[C][C]=C2[C]=[C]1)oc1=[C][C]=[C]C(=c1c3=O)O[C]	PDBQT/dock_2454.pdbqt
o1c2c(C3=C([C]=[C][C]=C3[C]=[C]2)O[C])c(=O)c2c1[C]=[C][C]=C2C(F)(F)F	PDBQT/dock_2455.pdbqt
FC1=[C][C]=[C]C2=C1c1c(oc3=[C]C(=[C][C]=c3c1=O)O[C])[C]=[C]2	PDBQT/dock_2456.pdbqt
FC1=[C][C]=[C]c2c(=O)c3C4=C([C]=[C][C]=C4[C]=[C]c3oc12)O[C]	PDBQT/dock_2457.pdbqt
FC1=[C]c2oc3c(C4=C([C]=[C][C]=C4[C]=[C]3)O[C])c(=O)c2[C]=[C]1	PDBQT/dock_2458.pdbqt
o1c2c(C3=C([C]=[C]2)[C]=[C]C(=[C]3)[C])c(=O)c2c1C(=[C][C]=[C]2)C(F)(F)F	PDBQT/dock_2459.pdbqt
FC1=[C]C2=[C][C]=c3oc4=[C][C]=C(F)[C]=c4c(=O)c3=C2[C]=[C]1	PDBQT/dock_2460.pdbqt
FC1=c2c(=O)c3=C4C(=[C][C]=c3oc2=[C][C]=[C]1)[C]=C(F)[C]=[C]4	PDBQT/dock_2461.pdbqt
FC1=[C][C]=[C]C2=C1c1c(oc3=C(F)[C]=[C][C]=c3c1=O)[C]=[C]2	PDBQT/dock_2462.pdbqt
FC1=[C][C]=[C]c2oc3c(C4=C([C]=[C][C]=C4[C]=[C]3)O[C])c(=O)c12	PDBQT/dock_2463.pdbqt
o1c2c(C3=C([C]=[C][C]=C3[C]=[C]2)C(F)(F)F)c(=O)c2c1C(=[C][C]=[C]2)O[C]	PDBQT/dock_2464.pdbqt
o1c2=[C][C]=C3C(=c2c(=O)c2=[C][C]=C([C]=c12)O[C])C(=[C][C]=[C]3)C(F)(F)F	PDBQT/dock_2465.pdbqt
o1c2=[C][C]=C3C(=c2c(=O)c2=C([C]=[C][C]=c12)C(F)(F)F)[C]=[C]C(=[C]3)[C]	PDBQT/dock_2466.pdbqt
o1c2c(C3=C([C]=[C]2)[C]=[C]C(=[C]3)[C])c(=O)c2c1[C]=C([C]=[C]2)C(F)(F)F	PDBQT/dock_2467.pdbqt
o1c2c(C3=C([C]=[C][C]=C3[C]=[C]2)C(F)(F)F)c(=O)c2c1C(=[C][C]=[C]2)C(F)(F)F	PDBQT/dock_2468.pdbqt
o1c2=[C][C]=C3C(=c2c(=O)c2=C([C]=[C][C]=c12)C(F)(F)F)C(=[C][C]=[C]3)C(F)(F)F	PDBQT/dock_2469.pdbqt
o1c2=[C][C]=C3C(=c2c(=O)c2=[C]C(=[C][C]=c12)C(F)(F)F)[C]=[C]C(=[C]3)[C]	PDBQT/dock_2470.pdbqt
o1c2c(C3=[C]C(=[C][C]=C3[C]=[C]2)[C])c(=O)c2=[C]C(=[C][C]=c12)C(F)(F)F	PDBQT/dock_2471.pdbqt
FC1=[C][C]=[C]c2c(=O)c3C4=[C][C]=C(F)[C]=C4[C]=[C]c3oc12	PDBQT/dock_2472.pdbqt
FC1=[C][C]=[C]c2c(=O)c3C4=C([C]=[C]c3oc12)[C]=[C]C(=[C]4)F	PDBQT/dock_2473.pdbqt
FC1=[C]C2=C([C]=[C]c3oc4c(c(=O)c23)[C]=[C]C(=[C]4)F)[C]=[C]1	PDBQT/dock_2474.pdbqt
FC1=[C][C]=[C]C2=c3c(=[C][C]=C12)oc1=[C][C]=[C][C]=c1c3=O	PDBQT/dock_2475.pdbqt
o1c2c(C3=C([C]=[C]2)[C]=[C]C(=[C]3)C(F)(F)F)c(=O)c2c1[C]=[C][C]=[C]2	PDBQT/dock_2476.pdbqt
FC1=[C][C]=[C]C2=[C][C]=c3oc4=[C][C]=[C][C]=c4c(=O)c3=C12	PDBQT/dock_2477.pdbqt
FC1=[C]C2=C([C]=[C]c3oc4c(c(=O)c23)[C]=[C][C]=[C]4)[C]=C1F	PDBQT/dock_2478.pdbqt
FC1=C(F)[C]=[C]C2=[C][C]=c3oc4c(c(=O)c3=C12)[C]=[C][C]=[C]4	PDBQT/dock_2479.pdbqt
o1c2c(C3=[C][C]=[C][C]=C3[C]=[C]2)c(=O)c2c1[C]=C([C]=[C]2)C(F)(F)F	PDBQT/dock_2480.pdbqt
FC1=C(F)[C]=[C]C2=c3c(=[C][C]=C12)oc1=[C][C]=[C][C]=c1c3=O	PDBQT/dock_2481.pdbqt
FC1=[C]C2=[C][C]=c3oc4=[C][C]=[C][C]=c4c(=O)c3=C2[C]=[C]1	PDBQT/dock_2482.pdbqt
FC1=[C]C2=C([C]=[C]c3oc4c(c(=O)c23)[C]=[C][C]=[C]4)[C]=[C]1	PDBQT/dock_2483.pdbqt
o1c2c(C3=[C][C]=[C][C]=C3[C]=[C]2)c(=O)c2c1C(=[C][C]=[C]2)C(F)(F)F	PDBQT/dock_2484.pdbqt
FC1=c2c(=O)c3=C4C(=[C][C]=c3oc2=[C][C]=C1F)[C]=[C][C]=[C]4	PDBQT/dock_2485.pdbqt
FC1=c2oc3=[C][C]=C4C(=c3c(=O)c2=[C][C]=[C]1)[C]=[C][C]=[C]4	PDBQT/dock_2486.pdbqt
o1c2=[C][C]=C3C(=c2c(=O)c2=[C]C(=[C][C]=c12)C(F)(F)F)[C]=[C][C]=[C]3	PDBQT/dock_2487.pdbqt
FC1=C(F)[C]=c2oc3=[C][C]=C4C(=c3c(=O)c2=[C]1)[C]=[C][C]=[C]4	PDBQT/dock_2488.pdbqt
o1c2c(C3=C([C]=[C]2)[C]=[C][C]=[C]3)c(=O)c2c1[C]=[C][C]=C2C(F)(F)F	PDBQT/dock_2489.pdbqt
FC1=C(F)[C]=[C]c2c(=O)c3C4=[C][C]=[C][C]=C4[C]=[C]c3oc12	PDBQT/dock_2490.pdbqt
FC1=[C][C]=c2c(=O)c3=C4C(=[C][C]=c3oc2=[C]1)[C]=[C][C]=[C]4	PDBQT/dock_2491.pdbqt
FC1=[C][C]=c2oc3=[C][C]=C4C(=c3c(=O)c2=[C]1)[C]=[C][C]=[C]4	PDBQT/dock_2492.pdbqt
FC1=[C][C]=[C]c2oc3c([C]=C4C(=[C]3)[C]=[C]C(=[C]4)O[C])c(=O)c12	PDBQT/dock_2493.pdbqt
FC1=[C][C]=[C]c2c(=O)c3c(oc12)[C]=C1C(=[C]3)[C]=C([C]=[C]1)O[C]	PDBQT/dock_2494.pdbqt
o1c2c([C]=C3C(=[C]2)[C]=[C]C(=[C]3)C(F)(F)F)c(=O)c2c1[C]=[C][C]=C2O[C]	PDBQT/dock_2495.pdbqt
o1c2c([C]=C3C(=[C]2)[C]=C([C]=[C]3)C(F)(F)F)c(=O)c2c1C(=[C][C]=[C]2)C(F)(F)F	PDBQT/dock_2496.pdbqt
o1c2c([C]=C3C(=[C]2)[C]=[C]C(=[C]3)C(F)(F)F)c(=O)c2c1[C]=C([C]=[C]2)C(F)(F)F	PDBQT/dock_2497.pdbqt
FC1=C([C]=c2c(=[C]1)oc1=[C]C3=[C][C]=[C][C]=C3[C]=c1c2=O)[C]	PDBQT/dock_2498.pdbqt
o1c2c(c(=O)c3c1[C]=[C][C]=C3C(F)(F)F)[C]=C1C(=[C]2)[C]=[C]C(=[C]1)O[C]	PDBQT/dock_2499.pdbqt
o1c2=[C]C3=[C][C]=C([C]=C3[C]=c2c(=O)c2=[C][C]=C([C]=c12)C(F)(F)F)O[C]	PDBQT/dock_2500.pdbqt
o1c2c(c(=O)c3c1C(=[C][C]=[C]3)C(F)(F)F)[C]=C1C(=[C]2)[C]=[C]C(=[C]1)O[C]	PDBQT/dock_2501.pdbqt
o1c2=[C]C3=[C][C]=C([C]=C3[C]=c2c(=O)c2=[C]C(=[C][C]=c12)C(F)(F)F)O[C]	PDBQT/dock_2502.pdbqt
FC1=c2oc3=[C]C4=[C][C]=[C][C]=C4[C]=c3c(=O)c2=[C][C]=C1[C]	PDBQT/dock_2503.pdbqt
FC1=c2c(=[C][C]=C1[C])oc1=[C]C3=[C][C]=[C][C]=C3[C]=c1c2=O	PDBQT/dock_2504.pdbqt
o1c2c([C]=C3C(=[C]2)[C]=C([C]=[C]3)C(F)(F)F)c(=O)c2c1[C]=[C][C]=[C]2	PDBQT/dock_2505.pdbqt
o1c2c([C]=C3C(=[C]2)[C]=[C]C(=[C]3)C(F)(F)F)c(=O)c2c1[C]=[C][C]=[C]2	PDBQT/dock_2506.pdbqt
FC1=[C][C]=c2c(=O)c3=[C]C4=[C]C(=[C][C]=C4[C]=c3oc2=[C]1)O[C]	PDBQT/dock_2507.pdbqt
o1c2=[C]C3=[C][C]=C([C]=C3[C]=c2c(=O)c2=[C][C]=C([C]=c12)O[C])C(F)(F)F	PDBQT/dock_2508.pdbqt
o1c2c(c(=O)c3c1[C]=[C][C]=C3C(F)(F)F)[C]=C1C(=[C]2)[C]=[C]C(=[C]1)C(F)(F)F	PDBQT/dock_2509.pdbqt
o1c2=[C]C3=C([C]=c2c(=O)c2=[C]C(=[C][C]=c12)C(F)(F)F)[C]=[C]C(=[C]3)C(F)(F)F	PDBQT/dock_2510.pdbqt
o1c2c([C]=C3C(=[C]2)[C]=[C]C(=[C]3)C(F)(F)F)c(=O)c2c1C(=[C][C]=[C]2)O[C]	PDBQT/dock_2511.pdbqt
FC1=[C][C]=c2oc3=[C]C4=[C][C]=C([C]=C4[C]=c3c(=O)c2=[C]1)O[C]	PDBQT/dock_2512.pdbqt
o1c2=[C]C3=[C][C]=C([C]=C3[C]=c2c(=O)c2=[C]C(=[C][C]=c12)C(F)(F)F)C(F)(F)F	PDBQT/dock_2513.pdbqt
o1c2c([C]=C3C(=[C]2)[C]=[C]C(=[C]3)C(F)(F)F)c(=O)c2c1C(=[C][C]=[C]2)C(F)(F)F	PDBQT/dock_2514.pdbqt
o1c2c([C]=C3C(=[C]2)[C]=C([C]=[C]3)C(F)(F)F)c(=O)c2c1[C]=C([C]=[C]2)C(F)(F)F	PDBQT/dock_2515.pdbqt
o1c2=[C]C3=C([C]=c2c(=O)c2=C([C]=[C][C]=c12)C(F)(F)F)[C]=[C]C(=[C]3)C(F)(F)F	PDBQT/dock_2516.pdbqt
o1c2=[C]C3=[C][C]=C4O[C]OC4=C3[C]=c2c(=O)c2=[C]C(=[C][C]=c12)C(F)(F)F	PDBQT/dock_2517.pdbqt
o1c2c([C]=C3C(=[C]2)[C]=[C]C2=C3O[C]O2)c(=O)c2c1[C]=C([C]=[C]2)C(F)(F)F	PDBQT/dock_2518.pdbqt
o1c2c([C]=C3C(=[C]2)[C]=[C]C2=C3O[C]O2)c(=O)c2c1[C]=[C][C]=C2C(F)(F)F	PDBQT/dock_2519.pdbqt
o1c2c([C]=C3C(=[C]2)[C]=[C]C2=C3O[C]O2)c(=O)c2c1C(=[C][C]=[C]2)C(F)(F)F	PDBQT/dock_2520.pdbqt
FC1=[C]c2c(=O)c3c(oc2[C]=[C]1)[C]=C1C(=[C]3)C2=C(O[C]O2)[C]=[C]1	PDBQT/dock_2521.pdbqt
FC1=[C][C]=[C]c2c(=O)c3c(oc12)[C]=C1C(=[C]3)C2=C(O[C]O2)[C]=[C]1	PDBQT/dock_2522.pdbqt
FC1=[C][C]=[C]c2oc3c([C]=C4C(=[C]3)[C]=[C]C3=C4O[C]O3)c(=O)c12	PDBQT/dock_2523.pdbqt
FC1=[C]c2oc3c([C]=C4C(=[C]3)[C]=[C]C3=C4O[C]O3)c(=O)c2[C]=[C]1	PDBQT/dock_2524.pdbqt
FC1=[C][C]=C2C(=[C]1)[C]=c1c(=[C]2)oc2=[C][C]=C([C]=c2c1=O)O[C]	PDBQT/dock_2525.pdbqt
FC1=[C][C]=C2C(=[C]1)[C]=c1c(=[C]2)oc2=[C][C]=[C]C(=c2c1=O)O[C]	PDBQT/dock_2526.pdbqt
FC1=[C][C]=[C]C2=[C]c3oc4c(c(=O)c3[C]=C12)[C]=[C][C]=C4O[C]	PDBQT/dock_2527.pdbqt
FC1=[C]C2=[C]c3c(oc4c(c3=O)[C]=[C]C(=[C]4)O[C])[C]=C2[C]=[C]1	PDBQT/dock_2528.pdbqt
FC1=[C]C2=[C]c3c(oc4c(c3=O)[C]=[C][C]=C4O[C])[C]=C2[C]=[C]1	PDBQT/dock_2529.pdbqt
